Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	31563117	35562049	2147	0.5577
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	35563095	36376249	565	0.6991
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	36376358	36561525	138	0.5573
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	36562843	36646844	74	0.6882
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	36651003	36865475	132	0.5296
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	36866812	36958336	46	0.2073
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	36960134	41349751	2739	0.5348
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	41351679	41730005	221	0.5711
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	41735182	41748898	7	0.3346
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	41751185	44196322	1164	0.1083
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	44198823	45383300	499	0.2487
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	50828231	51015354	128	-0.5111
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	51015369	51127476	66	-0.4421
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	51128717	51764579	295	-0.2506
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	51764879	52651177	517	-0.6642
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	52652053	59791415	4770	-0.744
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	59792301	60064793	170	-1.17
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	60067421	63184271	1721	-0.7322
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	63184363	64497280	317	-0.6273
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	64497590	65394168	526	-0.7153
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	65394539	68557719	2170	-0.6128
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	68557739	69105138	348	-0.7752
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	69107628	76111556	3106	-0.6239
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	76113083	76622913	342	-0.3719
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	76625841	78478688	1108	-0.6227
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	78478733	78734086	176	-0.7973
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	78735965	78780710	31	-0.0236
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	78782886	83644729	2826	-0.7085
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	83645611	88190721	2294	-0.6401
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	88191322	91198964	1619	-0.7101
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	91200762	98664529	3899	-0.6449
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	98669355	101320828	706	0.0161
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	101320887	106454522	2476	0.0989
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	106456017	114367576	5060	0.0154
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	114372144	116546902	1286	0.2398
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	116549129	116753230	83	0.3985
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	116753811	116849890	86	0.2219
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	116851633	118508700	993	0.0814
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	118510898	120820425	1344	0.0129
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	120820831	120820927	2	-1.3849
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	120821180	121169446	111	0.0267
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	121171832	125143232	2394	0.079
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	125144836	126378951	769	0.2568
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	126380064	127238402	464	0.1461
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	127238701	127860374	377	0.2309
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	127860486	127894782	22	0.1644
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	127898882	128111218	123	0.0241
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	128114905	128357818	140	0.1369
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	128357833	128487388	83	0.4172
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	128489288	128516919	23	0.1958
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	128516944	129108166	371	0.0784
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	129110155	129531289	222	0.1999
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	129532192	132994361	1783	0.012
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	132999473	133493626	346	0.2168
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	133493967	146172114	7492	0.0221
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	146172979	148309005	1404	0.1244
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	148309258	153397567	3387	0.0239
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	153398295	154945461	1017	0.1002
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	154948044	155029326	53	0.6441
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	155036038	155150177	98	0.9469
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	155150268	155182872	27	0.6445
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	155184244	156256462	678	0.1028
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	156256480	158624924	1611	0.1763
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	158625642	166108356	4677	0.0261
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	166117814	168450183	1693	0.1998
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	168452544	170859754	1840	0.0045
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	170866256	171266520	181	0.1318
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	171268148	174580874	2193	0.0234
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	174580934	174791683	114	0.4762
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	174794173	177167117	1139	0.0153
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	177170693	177610774	193	0.086
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	177613112	178216453	115	0.2595
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	178220644	180642852	1364	0.1122
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	5	180644163	180934240	76	0.0421
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	1011760	5910096	3485	0.1222
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	5918913	6415812	476	0.2371
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	6415846	6477393	56	0.1578
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	6477616	11956753	3849	0.3255
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	11957025	13157867	913	0.1689
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	13158219	17017148	2711	0.1108
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	17019195	18262925	716	0.143
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	18262967	19943020	1258	0.1962
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	19944842	22380377	1688	0.1433
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	22383369	24845102	1768	0.1866
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	24845445	25847146	536	0.1285
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	25847453	28414112	992	0.0653
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	28414485	36309774	2688	0.1109
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	36310797	36657605	203	0.2221
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	36657634	37095453	342	0.078
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	37101084	38007925	558	0.2369
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	38008808	41199569	2390	0.0986
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	41203104	42694818	909	0.2408
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	42695305	42791243	48	0.4804
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	42791425	47290632	2612	0.1043
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	47290987	48474746	693	0.1785
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	48476712	48633521	90	0.3357
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	48678504	52548035	2261	0.1237
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	52553330	52607312	28	0.4462
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	52608328	53551255	625	0.0925
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	53554025	55175951	1091	0.1564
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	55176225	55314893	79	0.083
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	55316647	56664439	852	0.2525
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	56672549	63100699	995	0.1563
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	63102461	66410528	1691	0.1027
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	66412376	73408861	4209	0.142
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	73412239	76072598	1548	0.2362
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	76072971	76121932	5	-0.4604
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	76123175	76643154	288	0.2185
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	76643423	78661494	1113	0.1283
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	78664338	78665008	2	-1.0843
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	78665459	85585028	3910	0.1109
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	85595729	85694183	44	0.5307
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	85702961	86451272	314	0.1222
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	86451571	86641855	101	0.5546
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	86642316	89527568	1749	0.1086
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	89530127	91042693	1035	0.2697
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	91042755	95801185	1929	0.1432
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	95806591	96892799	679	0.2309
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	96893041	97418696	289	0.1367
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	97427620	98212309	404	0.2166
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	98212332	106533564	4928	0.1298
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	106535253	106772335	188	0.2436
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	106772372	107078623	117	0.4287
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	107079161	107635808	314	0.3203
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	107636203	109901722	1417	0.2555
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	109905401	110256099	204	0.3558
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	110258429	110460730	154	0.6685
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	110466168	110929245	257	0.1994
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	110966817	111186906	129	0.7217
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	111189816	111196926	4	0.334
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	111198757	113384170	1405	0.1786
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	113389236	114487033	703	0.125
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	114491833	115294745	288	0.2067
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	115295475	116945625	980	0.3273
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	116945637	123159032	3202	0.1614
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	123159595	124449944	714	0.4308
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	124450020	125095872	450	0.5796
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125096728	125192024	62	0.4779
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125194485	125344934	105	0.0802
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125345675	125543362	146	-0.5207
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125546520	125607122	38	0.058
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125607195	125628519	19	-0.2315
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125632363	125650387	9	0.1552
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125651262	125760466	73	0.4964
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	125761529	128991078	1777	0.2056
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	128991892	132963206	2742	0.1509
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	132963792	133992919	678	0.2188
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	133994219	137036078	2037	0.1464
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	137036086	144657490	4392	0.198
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	144657843	150536079	3857	0.1583
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	150536236	150901128	253	0.7089
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	150903738	151600264	467	0.1803
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	151604242	151965090	313	0.6382
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	151965105	152884175	710	0.2177
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	152886809	153267971	276	0.3826
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	153269917	159556753	4018	0.1967
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	159556919	160712014	791	0.1475
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	160715453	160900343	105	0.2691
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	160902711	161905532	838	0.1406
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	161910682	161955162	35	-0.4317
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	161956525	161989495	29	0.1586
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	161992584	162062922	16	-0.4223
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	162173909	162215598	28	-1.4274
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	162700862	167930914	3036	0.1373
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	167931668	168488625	14	0.7255
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	6	168491268	170596889	789	0.1328
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	664936	16603370	8207	-0.3662
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	16603842	17883779	389	1.1514
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	17892434	26387165	5505	0.6085
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	26387535	26974182	444	0.6813
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	26976060	32051139	3210	0.5916
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	32051306	41060637	5888	0.5628
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	41060770	41522821	315	0.6513
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	41527218	43979866	1295	0.5756
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	43979936	44042643	7	0.0446
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	44043853	45738893	897	0.5645
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	45743788	45848897	26	0.3439
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	45849958	45876964	17	0.5316
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	45880750	48699620	2062	0.6282
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	48699815	50848079	1566	0.5677
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	50848288	52542774	1236	0.6212
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	52543448	54995665	1577	0.2298
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	54998213	56528990	917	0.1575
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	56529483	57854817	103	0.2138
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	57860026	70197033	2738	0.0063
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	70207707	70236628	16	-0.9051
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	70240206	70357884	65	-0.0935
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	70361431	70468963	65	-0.7826
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	70472415	72169624	1014	-0.0216
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	72172244	72179437	5	0.295
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	72182141	73765790	390	0.0423
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	73771505	73919095	61	0.1885
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	73926195	74186143	97	0.0159
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	74186603	74467406	106	0.1731
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	74468045	74535477	31	-0.0291
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	74542689	74654847	34	0.2487
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	74655499	77346792	598	-0.0012
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	77349590	83076072	3580	0.064
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	83077194	84147601	853	0.1258
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	84153119	90792697	2476	0.0758
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	90795902	91727918	653	-0.0189
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	91727941	92074339	183	0.0832
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	92074969	92428006	156	-0.0156
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	92431394	92466893	24	0.4537
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	92467365	97870996	3382	0.0216
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	97871322	102449522	1742	-0.0359
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	102451288	102846297	37	0.023
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	102848820	102869567	18	0.445
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	102869889	105181945	1440	0.0214
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	105185877	106333222	684	0.1187
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	106336670	106732176	274	-0.0381
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	106733851	107184880	261	0.1273
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	107185936	108724589	790	0.339
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	108725388	108924915	128	0.2134
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	108925160	109164915	149	0.0285
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	109164941	109664613	309	0.1717
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	109664680	110192542	263	-0.0149
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	110192555	110540711	265	-0.2334
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	110551012	110600414	33	-0.8567
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	110662318	112201272	639	-0.2036
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	112202199	112202533	2	0.4735
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	112203375	115902725	1736	-0.0428
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	115903005	116960104	756	0.0614
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	116965995	117420227	282	0.2302
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117427768	117446784	10	0.6631
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117447088	117471577	10	0.3544
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117472036	117636545	88	0.7907
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117642528	117728051	48	1.546
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117729370	117784223	29	1.2131
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117784463	117796528	6	1.6134
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	117800852	118211212	223	0.1917
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	118213310	119044772	402	-0.045
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	119048560	121475879	1289	-0.1186
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	121478013	121484438	17	0.4634
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	121486002	125405115	2181	-0.1116
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	125405230	131530327	3141	0.0235
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	131531529	131648258	77	0.474
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	131648390	134013519	1480	0.0121
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F06_780640	7	134016677	141590271	4646	-0.0509
