Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	133901262	133926744	13	0.4486
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	133929555	133970280	9	0.0479
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	133978715	134014690	21	0.4791
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	134014747	134597426	403	0.1297
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	134601605	134780050	135	0.3838
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	134782153	135073770	169	0.1397
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	135082146	135105179	13	0.5219
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	135105435	135448719	311	0.1676
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	135449563	135558301	48	0.4279
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	135558961	136013196	313	0.1855
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	136014519	136136900	104	0.4275
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	136144295	136208250	55	0.7
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	136212917	138555429	1512	0.4093
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	138560381	138675396	76	0.6182
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	138676352	138870338	128	0.4144
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	138871237	139090992	147	0.6105
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	139097439	140192242	635	0.4109
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	140196724	140358210	67	0.8202
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	140364158	142001889	588	0.437
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	142002718	142045397	27	0.8952
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	142048204	142408124	179	0.45
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	142416038	142435261	11	0.8476
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	142436196	142445210	9	0.4803
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	142446496	143258974	514	0.167
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	143261029	143366384	76	0.4399
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	143369388	144883935	1060	0.1586
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	144884582	144979417	83	0.5972
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	144981999	145428492	267	0.1847
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	145429406	145724085	137	0.4273
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	145727108	146426977	407	0.1651
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	146427741	146551549	65	0.4674
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	146552846	146784287	159	0.1967
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	146784373	146819409	21	0.4968
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	146819603	147107499	196	0.1677
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	147108162	147259245	85	0.4327
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	147259868	147727880	294	0.192
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	147730399	147852407	91	0.6683
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	147856380	148250458	358	0.1772
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	148258547	148341560	47	0.4396
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	148346765	148525869	140	0.1161
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	148528293	148530173	3	-0.7666
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	148530201	149187656	491	0.1715
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	149190663	149238429	39	0.3703
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	149239830	149662616	243	0.1776
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	149662631	149908949	122	0.3981
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	149911524	150316341	272	0.1805
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150317943	150521141	165	0.4394
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150522541	150726575	160	0.1401
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150726801	150749210	9	0.5836
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150751819	150766332	16	0.185
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150766591	150771033	3	-0.1719
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150772680	150820484	28	0.1483
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	150822436	151451260	429	-0.1737
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	151453332	151643069	123	0.3868
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	151650105	151840431	151	-0.0973
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	151840494	151959960	117	-0.5549
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	151959976	152001047	38	-0.1718
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152007349	152051407	39	-0.5314
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152056045	152304877	195	-0.1488
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152304910	152334019	23	0.1682
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152334195	152528240	134	-0.1823
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152528537	152654551	112	0.1661
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152655777	152923564	218	-0.1228
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152924458	152976015	45	0.1527
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	152979103	153231518	167	-0.1685
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	153235109	153261056	14	0.1714
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	153263795	153524187	167	-0.1364
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	153524204	153603733	69	0.1495
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	153605249	154615110	733	-0.1396
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154616632	154694035	33	0.1288
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154697296	154717616	15	0.3634
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154720184	154827021	46	-0.1021
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154833797	154893699	43	0.1355
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154896609	154920314	19	-0.1926
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	154921927	155107798	108	0.1132
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155131614	155188062	41	-0.2172
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155188108	155221468	31	0.2002
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155225287	155324321	71	-0.155
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155327445	155469371	117	0.174
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155469769	155492853	21	-0.1264
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155493650	155573710	36	0.3844
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155579700	155782791	147	-0.1599
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155783230	155886855	86	0.1754
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	155887884	156027671	122	-0.1473
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	156032338	156044931	7	0.2531
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	156047530	156813546	512	-0.1506
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	156822593	156879933	48	0.1465
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	156880172	157671616	310	-0.169
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	157671748	157767516	58	0.1781
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	157774663	159429145	1082	-0.1769
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	159436116	159540509	90	0.1268
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	159540987	160107025	372	-0.197
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	160110054	160205041	68	0.218
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	160207775	161010644	557	-0.1533
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161020077	161097082	65	0.1556
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161097690	161189878	70	-0.1765
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161193720	161223552	30	0.2233
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161223993	161303550	66	-0.1616
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161306599	161348635	18	0.1248
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	161348803	162761411	642	-0.1566
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	162762531	163103571	207	0.1926
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	163103784	163356325	252	-0.2004
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	163365664	163420868	36	0.102
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	163421326	163496293	40	-0.142
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	163496841	163578084	41	0.1383
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	163579087	165078882	874	-0.1778
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	165080833	165395807	218	0.2117
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	165400090	166282651	676	-0.181
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166290053	166302452	13	0.2217
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166313078	166588288	218	-0.2266
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166589850	166609022	15	0.052
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166610653	166634505	22	-0.2547
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166635633	166646528	15	0.1303
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166647244	166691673	29	-0.2412
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166692606	166726691	20	0.1432
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166726911	166765463	38	0.5313
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166765641	166873551	109	-0.2248
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	166874284	167147930	148	0.1326
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	167862052	167931668	30	-0.1861
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	168457458	168574586	20	0.4007
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	168574830	168624488	37	-0.2003
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	168684009	169343402	211	-0.6633
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	169347241	169467964	105	-0.1612
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	169468451	170381055	284	-0.6171
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	170381156	170445180	39	-0.2317
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	170447153	170596889	102	-0.6496
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	664936	4921712	1688	0.265
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	4922458	7126761	637	0.0021
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	7127209	10010366	1400	0.068
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	10010478	22802207	7877	0.3523
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	22802700	23689303	543	0.2922
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	23690555	35649301	7898	0.4129
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	35651483	37908687	1665	0.3755
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	37908817	39719703	1195	0.4
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	39721716	40568876	399	0.3575
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	40572132	55309613	9731	0.149
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	55309663	78081618	6288	0.1186
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	78086789	93194977	8047	0.1574
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	93195566	95915031	1643	0.1863
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	95917441	97825668	1139	0.2367
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	97826044	98258809	188	0.1827
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	98260372	102807165	1604	0.0978
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	102816490	117971196	8343	0.1422
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	117971332	118073983	71	-0.1683
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	118076019	118099104	19	0.1801
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	118099346	129059738	5797	-0.1794
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	129061728	129818472	357	0.1009
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	129827697	130066584	116	0.3563
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	130081804	139564718	5724	0.1387
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	139566423	139730826	89	-0.0616
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	139736752	140014350	191	0.1215
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	140022825	140033266	13	-0.3523
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	140037421	141806259	1074	0.1208
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	141814475	148337596	3194	0.3771
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	148338420	156940453	4411	0.11
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	156945601	156956429	16	-0.6252
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	7	156962319	158592540	767	0.0862
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	667625	3881911	1668	-0.2226
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	3882349	40253328	21712	-0.1696
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	40256725	40984358	540	0.1416
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	40984389	41012844	19	0.0721
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	41015426	41028059	9	-0.3465
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	41031772	48845482	2175	0.1082
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	48845888	70531959	12764	0.146
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	70533244	80860575	6004	-0.1763
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	80861748	82036793	705	0.113
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	82040043	84926030	1528	0.1458
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	84926235	86052504	489	0.0871
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	86057233	86063921	3	-0.5366
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	86065301	88639864	1314	0.0937
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	88640001	94544215	3454	0.5659
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	94544231	94566121	23	0.2754
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	94567558	97515447	1921	0.5661
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	97515934	103025453	3107	0.5343
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	103025766	104825104	1052	0.5746
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	104830335	107422430	1298	1.2528
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	107426999	108312203	549	0.9032
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	108313805	113027662	2424	0.3542
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	113028312	113032421	3	-0.5298
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	113036167	114405631	704	0.3713
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	114406736	117451199	1719	0.4134
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	117452816	117470454	16	-0.0934
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	117474750	126187508	5944	0.4191
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	126189519	126527388	223	0.3739
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	126532117	137349339	7825	0.6101
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	137355449	139614148	1928	0.7778
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	139614588	144123152	1209	0.5911
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	8	144164776	144182542	10	0.1909
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	789794	1556848	180	-0.1925
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	1564704	1592554	21	-0.5988
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	1594759	11012667	5999	-0.1798
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	11012926	11016456	2	-2.0845
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	11020591	25748410	9853	-0.1577
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	25748501	25748801	2	-1.8471
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	25749380	34243649	4845	-0.1738
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	34246924	34277810	17	-0.5507
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	34298012	37703526	1946	-0.1918
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	37706455	37749216	29	-0.7019
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	37755984	69188723	1427	-0.1878
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	69190733	74453924	3495	-0.1475
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	74457345	77682589	2417	-0.181
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	77684649	85544599	5509	-0.5889
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	85545323	85550131	3	-2.3523
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	85550656	96949497	7310	-0.6158
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	96958329	97228307	97	-0.1456
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	97228556	99405055	1501	-0.634
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	99408580	107112826	4582	-0.559
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	107113474	113948606	4898	-0.5994
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	113948712	113948961	2	-3.036
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	113949057	115410006	1146	-0.6448
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	115411719	116139767	416	-0.508
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	116147440	122108437	4390	-0.6087
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	122109043	122111674	3	-2.1264
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	122112743	133202988	6514	-0.6339
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	133205149	133209813	2	-3.4496
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	133211156	134522065	629	-0.6749
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	9	134522296	138044505	1266	-0.2225
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	366509	26450608	18535	0.5683
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	26450636	36168531	6419	0.3642
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	36171301	43534473	2069	0.3331
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	43535169	44289046	543	0.3964
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	44297851	47085455	818	0.1431
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	47088118	47326961	180	0.4085
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	47327024	48964664	659	0.147
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	48967189	48999443	22	0.3624
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	48999594	60213299	6546	-0.1893
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	60219153	63874271	2301	0.1298
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	63876221	69385730	2981	-0.1948
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	69387118	73449197	2505	-0.231
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	73454445	73492492	15	-0.6454
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	73496454	75445926	884	-0.23
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	75447327	77600182	1668	-0.1798
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	77602647	78594939	760	-0.4903
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	78595429	80717794	1058	-0.5414
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	80717942	85982413	3760	-0.4767
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	85984641	109122501	13805	-0.5993
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	109124358	124499760	10797	-0.1664
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	10	124501663	125174480	424	-0.2539
